file_path,pst_id,column_length,cut_length,phi,cut_depth,rho_wl,E_wl,HH_wl,GT_wl,GS_wl,G,GIc,GIIc
data/snowpits/2022-2023/snowpits-52509-caaml.xml,0,1000.0,440.0,26,920.0,235.0,16.28591383450466,4F,DH,2.0,1.3736487060344034,1.3291392680848442,0.04450943794955916
data/snowpits/2022-2023/snowpits-53049-caaml.xml,0,1050.0,360.0,42,780.0,204.0,8.73949373506776,4F,FC,2.0,0.31505627343161585,0.26704748544138396,0.048008787990231915
data/snowpits/2022-2023/snowpits-48800-caaml.xml,0,1700.0,400.0,15,1620.0,184.0,5.550242516693784,4F,FCso,2.0,0.9048999701942161,0.8871110247288733,0.017788945465342803
data/snowpits/2022-2023/snowpits-50592-caaml.xml,0,1250.0,380.0,25,950.0,210.0,9.928381016949693,F,DH,4.0,0.545182629607793,0.5193955541237382,0.025787075484054803
data/snowpits/2022-2023/snowpits-51633-caaml.xml,0,300.0,150.0,25,500.0,208.0,9.519019413471497,1F,,,0.2912951737166358,0.2863516971333738,0.0049434765832620745
data/snowpits/2022-2023/snowpits-65706-caaml.xml,0,1000.0,300.0,29,1000.0,184.0,5.550242516693784,4F,FCso,2.0,0.3606551462191588,0.33889660983652076,0.02175853638263803
data/snowpits/2022-2023/snowpits-46046-caaml.xml,1,1000.0,260.0,22,520.0,158.0,2.8392571053874684,F,FC,2.0,0.14999217333906767,0.14921978945153966,0.0007723838875280072
data/snowpits/2022-2023/snowpits-66236-caaml.xml,0,1000.0,400.0,0.0,730.0,219.18,11.984987850745158,4F+,FC,1.0,0.7844792121638663,0.7732420436379684,0.01123716852589785
data/snowpits/2022-2023/snowpits-66236-caaml.xml,1,1000.0,300.0,0.0,780.0,204.0,8.73949373506776,4F,FC,1.0,0.38945470939745186,0.38643597833014515,0.003018731067306697
data/snowpits/2022-2023/snowpits-45536-caaml.xml,0,1000.0,150.0,24,290.0,230.86,15.060790955038499,1F+,RGsr,0.5,0.027511902688621446,0.027509828751466053,2.0739371553936212e-06
data/snowpits/2022-2023/snowpits-46524-caaml.xml,0,1000.0,400.0,15,480.0,158.0,2.8392571053874684,F,FC,2.0,0.5149307557733508,0.4794874489732691,0.03544330680008169
data/snowpits/2022-2023/snowpits-46647-caaml.xml,0,1000.0,270.0,20,700.0,125.0,1.0127857821582387,4F-,SH,4.0,0.19311901776844573,0.19299652047049404,0.00012249729795167885
data/snowpits/2022-2023/snowpits-46647-caaml.xml,1,1000.0,310.0,20,440.0,184.0,5.550242516693784,4F,FCsf,0.5,0.580774291042955,0.5285348093645273,0.052239481678427575
data/snowpits/2022-2023/snowpits-54219-caaml.xml,0,1000.0,470.0,10,1180.0,312.0,56.67529017639407,P,FCxr,1.0,4.324715952062377,4.307731942056126,0.016984010006251035
data/snowpits/2022-2023/snowpits-48097-caaml.xml,0,1000.0,290.0,16,370.0,158.0,2.8392571053874684,F,FC,2.0,0.13957326477045334,0.13867240654307827,0.0009008582273750711
data/snowpits/2022-2023/snowpits-52401-caaml.xml,0,1000.0,400.0,15,420.0,292.25,42.50435458798165,P,MF,1.0,0.4355235213215294,0.40877090725759174,0.026752614063937624
data/snowpits/2022-2023/snowpits-48094-caaml.xml,0,1000.0,570.0,22,1150.0,120.0,0.8462740448617735,F,FCso,3.0,5.192732768560452,5.16536740404076,0.027365364519692112
data/snowpits/2022-2023/snowpits-46686-caaml.xml,0,1000.0,400.0,26,830.0,120.0,0.8462740448617735,F,FCso,2.0,0.7395367993645688,0.7134342399357144,0.026102559428854442
data/snowpits/2022-2023/snowpits-51819-caaml.xml,0,1600.0,500.0,32,1650.0,188.82,6.219059461655684,4F-,FC,2.0,1.1966936279214258,1.1233072550401229,0.07338637288130292
data/snowpits/2022-2023/snowpits-46282-caaml.xml,0,1000.0,260.0,24,700.0,184.0,5.550242516693784,4F,FCxr,1.0,0.18272425248131974,0.17645435983462998,0.006269892646689758
data/snowpits/2022-2023/snowpits-46625-caaml.xml,0,1000.0,350.0,26,480.0,158.0,2.8392571053874684,F,FC,1.0,0.22925554185698802,0.22867744970405646,0.0005780921529315636
data/snowpits/2022-2023/snowpits-46720-caaml.xml,0,1000.0,280.0,20,580.0,158.0,2.8392571053874684,F,FC,2.0,0.1767742687956867,0.17633882686365587,0.00043544193203082053
data/snowpits/2022-2023/snowpits-46720-caaml.xml,1,1000.0,280.0,20,580.0,184.0,5.550242516693784,4F,FCxr,,0.1767742687956867,0.17633882686365587,0.00043544193203082053
data/snowpits/2022-2023/snowpits-46720-caaml.xml,2,1000.0,290.0,20,580.0,184.0,5.550242516693784,4F,FCxr,,0.19113722170366826,0.19078889157104573,0.0003483301326225456
data/snowpits/2022-2023/snowpits-46310-caaml.xml,0,1000.0,350.0,28,1250.0,120.0,0.8462740448617735,F,FCxr,2.0,0.65901020667957,0.6368000988053415,0.022210107874228485
data/snowpits/2022-2023/snowpits-46716-caaml.xml,0,1000.0,560.0,22,770.0,173.18,4.2511220527893325,F+,FC,2.0,2.4691733465729886,2.4536186364629335,0.015554710110055216
data/snowpits/2022-2023/snowpits-46716-caaml.xml,1,1000.0,530.0,22,770.0,184.0,5.550242516693784,4F,FCxr,2.0,1.8467514848530153,1.832918368514473,0.013833116338542322
data/snowpits/2022-2023/snowpits-52886-caaml.xml,0,1000.0,400.0,13,430.0,204.0,8.73949373506776,4F,FC,1.0,0.3631486183337628,0.36304677914170635,0.00010183919205644269
data/snowpits/2022-2023/snowpits-44242-caaml.xml,0,1000.0,220.0,15,680.0,248.0,20.639583747787405,1F,FCxr,4.0,0.14879880153402134,0.14728043799601592,0.001518363538005408
data/snowpits/2022-2023/snowpits-45523-caaml.xml,0,1000.0,380.0,32,750.0,188.82,6.219059461655684,4F-,FC,2.0,0.35648078681059414,0.3499704715944908,0.006510315216103365
data/snowpits/2022-2023/snowpits-45351-caaml.xml,0,1000.0,400.0,10,250.0,158.0,2.8392571053874684,F,FC,1.5,0.3668285366945465,0.3188699637252832,0.047958572969263286
data/snowpits/2022-2023/snowpits-45896-caaml.xml,0,1000.0,230.0,28,310.0,137.0,1.515947056821604,4F,DF,,0.07057515760626523,0.07051656491685918,5.8592689406052676e-05
data/snowpits/2022-2023/snowpits-45896-caaml.xml,1,1000.0,250.0,28,900.0,158.0,2.8392571053874684,F,FC,2.0,0.20454183036107026,0.195666662521536,0.008875167839534272
data/snowpits/2022-2023/snowpits-46428-caaml.xml,1,1000.0,500.0,20,700.0,158.0,2.8392571053874684,F,FC,1.0,1.2166226545474517,1.2163695439591873,0.00025311058826444515
data/snowpits/2022-2023/snowpits-52112-caaml.xml,0,1300.0,200.0,22,320.0,120.0,0.8462740448617735,F,FCsf,0.5,0.07942276445467214,0.07768690176730768,0.0017358626873644563
data/snowpits/2022-2023/snowpits-51315-caaml.xml,0,1000.0,380.0,22,1000.0,210.0,9.928381016949693,F,DH,3.0,0.9674140902785361,0.9388430175276125,0.028571072750923632
data/snowpits/2022-2023/snowpits-50366-caaml.xml,0,1000.0,450.0,33,710.0,125.0,1.0127857821582387,1F-,SHsu,3.0,0.6543246307051835,0.6364470531820634,0.017877577523120178
data/snowpits/2022-2023/snowpits-46275-caaml.xml,0,1000.0,500.0,25,870.0,103.7,0.4451845325259753,F,,,1.3258558527039213,1.3146128575404128,0.011242995163508494
data/snowpits/2022-2023/snowpits-45973-caaml.xml,0,970.0,340.0,27,680.0,205.12,8.952591598486295,4F+,FCxr,1.0,0.3487040762918915,0.3375565084858233,0.011147567806068168
data/snowpits/2022-2023/snowpits-47988-caaml.xml,0,1000.0,330.0,32,690.0,188.82,6.219059461655684,4F-,FC,1.0,0.28558689327620057,0.26799365495918626,0.01759323831701429
data/snowpits/2022-2023/snowpits-50209-caaml.xml,0,1100.0,640.0,5,1090.0,303.0,49.826582874117065,1F-,DHxr,3.0,10.9509025134652,10.949446001002638,0.0014565124625631491
data/snowpits/2022-2023/snowpits-50405-caaml.xml,0,1000.0,300.0,20,570.0,158.0,2.8392571053874684,F,FC,,0.1732002341582296,0.1729903646699538,0.00020986948827581616
data/snowpits/2022-2023/snowpits-50405-caaml.xml,1,1000.0,270.0,20,570.0,158.0,2.8392571053874684,F,FC,,0.13679691711423955,0.13638865090492078,0.00040826620931876936
data/snowpits/2022-2023/snowpits-45621-caaml.xml,0,1000.0,240.0,22,470.0,158.0,2.8392571053874684,F,FC,1.0,0.11071517192281535,0.1107143173563913,8.545664240593952e-07
data/snowpits/2022-2023/snowpits-48274-caaml.xml,0,1000.0,500.0,23,470.0,120.0,0.8462740448617735,F,FCxr,2.0,0.5512692187856991,0.5509978576308558,0.0002713611548432838
data/snowpits/2022-2023/snowpits-48274-caaml.xml,1,1000.0,210.0,23,200.0,125.0,1.0127857821582387,F,SH,8.0,0.16010094049673262,0.12681022996807897,0.033290710528653664
data/snowpits/2022-2023/snowpits-52752-caaml.xml,0,1180.0,600.0,15,750.0,260.0,25.409508808153134,1F,DHch,3.0,2.343556401947799,2.3409529574958188,0.0026034444519803927
data/snowpits/2022-2023/snowpits-51167-caaml.xml,0,1000.0,500.0,30,420.0,272.9777961056527,31.48282973129592,P,RG,,0.637638454437551,0.6322692332795613,0.005369221157989627
data/snowpits/2022-2023/snowpits-52631-caaml.xml,0,1000.0,460.0,30,950.0,302.58500000000004,49.52700621309979,4F,DH,2.0,1.6818819220978192,1.6031005653326096,0.0787813567652097
data/snowpits/2022-2023/snowpits-54770-caaml.xml,0,1000.0,170.0,27,920.0,125.0,1.0127857821582387,1F-,SH,6.0,0.1221826858607126,0.11242706654173405,0.009755619318978552
data/snowpits/2022-2023/snowpits-54571-caaml.xml,0,1000.0,400.0,18,340.0,173.0,4.231714820461142,1F,DF,0.5,0.16624964361198807,0.16489758412229538,0.00135205948969269
data/snowpits/2022-2023/snowpits-47522-caaml.xml,0,1000.0,410.0,6,620.0,210.0,9.928381016949693,F,DH,2.0,0.5744793133011381,0.5551808689202274,0.019298444380910634
data/snowpits/2022-2023/snowpits-48343-caaml.xml,0,1400.0,600.0,15,1200.0,184.0,5.550242516693784,4F,FCxr,2.0,2.203191609315386,2.19289731833232,0.010294290983065939
data/snowpits/2022-2023/snowpits-53152-caaml.xml,0,1050.0,600.0,27,1150.0,244.71415295392256,19.46316762572953,P-,RG,0.3,6.895125784616565,6.764912941115129,0.13021284350143564
data/snowpits/2022-2023/snowpits-51881-caaml.xml,0,900.0,390.0,36,440.0,137.0,1.515947056821604,4F,DFbk,0.5,0.3533674404864994,0.33043340787838715,0.022934032608112196
data/snowpits/2022-2023/snowpits-48446-caaml.xml,0,1000.0,400.0,45,700.0,158.0,2.8392571053874684,F,FC,3.0,0.3179925210900797,0.2779174221086325,0.04007509898144719
data/snowpits/2022-2023/snowpits-48446-caaml.xml,1,1000.0,500.0,45,700.0,158.0,2.8392571053874684,F,FC,3.0,0.7022960838029073,0.6511062845129316,0.05118979928997568
data/snowpits/2022-2023/snowpits-45895-caaml.xml,0,1000.0,350.0,25,720.0,210.0,9.928381016949693,F,DHxr,2.0,0.3784337869961331,0.3761462836007106,0.002287503395422474
data/snowpits/2022-2023/snowpits-48517-caaml.xml,0,1000.0,350.0,15,400.0,219.18,11.984987850745158,4F+,FC,3.0,0.3098196719842754,0.29427077274983915,0.015548899234436251
data/snowpits/2022-2023/snowpits-46594-caaml.xml,0,1000.0,340.0,0.0,540.0,125.0,1.0127857821582387,F-,SH,6.0,0.28449109911705084,0.2728417401033146,0.011649359013736246
data/snowpits/2022-2023/snowpits-46594-caaml.xml,1,1000.0,290.0,0.0,540.0,125.0,1.0127857821582387,F-,SH,6.0,0.19420301265288067,0.1869762638804188,0.007226748772461882
data/snowpits/2022-2023/snowpits-51377-caaml.xml,0,1000.0,360.0,10,940.0,235.0,16.28591383450466,4F,DH,4.0,0.85393978370816,0.8523391146319282,0.0016006690762317688
data/snowpits/2022-2023/snowpits-46819-caaml.xml,0,1000.0,220.0,25,550.0,158.2,2.8551047529719544,4F,,,0.0913735425122169,0.09032652003808453,0.001047022474132365
data/snowpits/2022-2023/snowpits-46797-caaml.xml,0,1000.0,280.0,0.0,550.0,155.51,2.647586468122833,F,RG,,0.24551920865374785,0.2303474782998173,0.01517173035393055
data/snowpits/2022-2023/snowpits-46851-caaml.xml,0,1000.0,250.0,28,800.0,158.0,2.8392571053874684,F,FC,,0.18965247131246327,0.17817585959140694,0.011476611721056329
data/snowpits/2022-2023/snowpits-51228-caaml.xml,0,1000.0,450.0,18,900.0,210.0,9.928381016949693,F,DH,2.5,1.4835035742973783,1.472200803712016,0.011302770585362413
data/snowpits/2022-2023/snowpits-51487-caaml.xml,0,1000.0,150.0,17,150.0,103.7,0.4451845325259753,F,,,0.022275806172682037,0.021063588351294613,0.0012122178213874238
data/snowpits/2022-2023/snowpits-53464-caaml.xml,0,1000.0,550.0,17,370.0,120.0,0.8462740448617735,F,FCsf,1.0,0.6058332780547009,0.5918156873766461,0.01401759067805472
data/snowpits/2022-2023/snowpits-53464-caaml.xml,1,1000.0,350.0,17,660.0,184.0,5.550242516693784,4F,FCso,,0.3163686913891435,0.31238064190637743,0.0039880494827660255
data/snowpits/2022-2023/snowpits-46723-caaml.xml,0,1050.0,400.0,15,1150.0,184.0,5.550242516693784,4F,FCxr,1.0,1.0941918303590645,1.092122090231229,0.0020697401278355083
data/snowpits/2022-2023/snowpits-52231-caaml.xml,0,1000.0,400.0,42,250.0,292.25,42.50435458798165,K,MFcr,,0.17045395450054215,0.16723440744662585,0.003219547053916299
data/snowpits/2022-2023/snowpits-46873-caaml.xml,0,1000.0,450.0,20,560.0,292.3,42.53636032991002,,IF,,0.6484662232165375,0.6478629989497798,0.0006032242667576358
data/snowpits/2022-2023/snowpits-45348-caaml.xml,0,900.0,200.0,28,300.0,120.0,0.8462740448617735,F,FCsf,,0.06743963865828233,0.06669482060893309,0.0007448180493492396
data/snowpits/2022-2023/snowpits-49349-caaml.xml,1,1150.0,480.0,16,1000.0,210.0,9.928381016949693,F,DHcp,6.0,1.2366992861323984,1.236032435839924,0.0006668502924745215
data/snowpits/2022-2023/snowpits-49565-caaml.xml,0,1000.0,200.0,27,150.0,158.0,2.8392571053874684,F,FC,,0.04230526120453062,0.03941843564628599,0.0028868255582446263
data/snowpits/2022-2023/snowpits-45568-caaml.xml,0,1000.0,450.0,27,690.0,184.0,5.550242516693784,4F,FCxr,2.0,0.7174081199454714,0.7157350673134882,0.001673052631983154
data/snowpits/2022-2023/snowpits-45933-caaml.xml,0,1000.0,150.0,0.0,310.0,71.7,0.08778045419353013,F-,,,0.06300112256576464,0.054940249961207326,0.008060872604557305
data/snowpits/2022-2023/snowpits-45938-caaml.xml,0,1000.0,450.0,26,660.0,125.0,1.0127857821582387,F+,SH,5.0,0.7777207359239231,0.7762920136713463,0.0014287222525768378
data/snowpits/2022-2023/snowpits-47436-caaml.xml,0,1000.0,240.0,15,460.0,158.0,2.8392571053874684,F,FC,0.5,0.1216402193097345,0.12022640829188808,0.0014138110178464145
data/snowpits/2022-2023/snowpits-51866-caaml.xml,0,1000.0,380.0,11,420.0,210.0,9.928381016949693,F,DH,2.0,0.3380250414419185,0.3290455632383669,0.008979478203551567
data/snowpits/2022-2023/snowpits-46608-caaml.xml,0,1000.0,340.0,18,620.0,188.82,6.219059461655684,4F-,FC,1.0,0.3354512257912302,0.3352775310585692,0.00017369473266096882
data/snowpits/2022-2023/snowpits-46608-caaml.xml,1,1000.0,380.0,18,770.0,226.75,13.916231345891948,4F-,DH,3.0,0.5840900251067287,0.5839580642487764,0.00013196085795226092
data/snowpits/2022-2023/snowpits-45417-caaml.xml,0,1000.0,200.0,15,240.0,184.0,5.550242516693784,4F,FCso,,0.048397125571068296,0.04801662601557342,0.000380499555494876
data/snowpits/2022-2023/snowpits-45417-caaml.xml,1,1000.0,400.0,15,400.0,201.75,8.323253644976182,F-,DHch,3.0,0.3466994816263401,0.33642681965618537,0.010272661970154728
data/snowpits/2022-2023/snowpits-45401-caaml.xml,0,1000.0,400.0,25,380.0,120.0,0.8462740448617735,F,FCsf,,0.3391123212411211,0.31726856142130816,0.021843759819812972
data/snowpits/2022-2023/snowpits-50444-caaml.xml,0,1000.0,300.0,17,730.0,184.0,5.550242516693784,4F,FCso,1.0,0.2833391491092137,0.2815019956237575,0.0018371534854562193
data/snowpits/2022-2023/snowpits-51422-caaml.xml,1,1000.0,500.0,15,860.0,226.75,13.916231345891948,4F-,DHxr,4.0,2.237259287026787,2.2245157796985966,0.012743507328190707
data/snowpits/2022-2023/snowpits-45626-caaml.xml,0,1200.0,530.0,19,670.0,204.0,8.73949373506776,4F,FC,2.0,0.9454578958447329,0.9423133896849663,0.0031445061597667016
data/snowpits/2022-2023/snowpits-66235-caaml.xml,0,1000.0,250.0,0.0,810.0,204.0,8.73949373506776,4F,FC,1.0,0.2791143055776577,0.27644658017754364,0.002667725400114074
data/snowpits/2022-2023/snowpits-50834-caaml.xml,0,1000.0,370.0,40,400.0,141.12,1.7270433427148753,F+,FCso,1.0,0.18092418521571152,0.18014416456391186,0.0007800206517996673
data/snowpits/2022-2023/snowpits-46690-caaml.xml,0,1000.0,380.0,29,680.0,158.0,2.8392571053874684,F,FC,1.0,0.43677818165225163,0.43663327702184457,0.00014490463040705667
data/snowpits/2022-2023/snowpits-54076-caaml.xml,0,1000.0,360.0,32,360.0,125.12,1.017070776373487,4F-,DF,1.5,0.33477938670549684,0.3119217575524954,0.02285762915300142
data/snowpits/2022-2023/snowpits-46361-caaml.xml,0,1000.0,360.0,22,780.0,204.0,8.73949373506776,4F,FC,2.0,0.3832835194783334,0.3812188288293979,0.002064690648935505
data/snowpits/2022-2023/snowpits-46749-caaml.xml,0,1000.0,300.0,30,340.0,142.82,1.820477288174619,F-,FC,1.0,0.1612129953499301,0.1573861920799058,0.0038268032700243034
data/snowpits/2022-2023/snowpits-46460-caaml.xml,0,1200.0,400.0,32,1090.0,184.0,5.550242516693784,4F,FCso,2.0,0.7338479684874328,0.6587857137339082,0.07506225475352467
data/snowpits/2022-2023/snowpits-50423-caaml.xml,0,1000.0,480.0,31,820.0,260.0,25.409508808153134,1F,DHcp,2.0,1.4753107473064566,1.411022896246655,0.06428785105980181
data/snowpits/2022-2023/snowpits-50423-caaml.xml,1,1000.0,360.0,31,860.0,235.0,16.28591383450466,4F,DHcp,2.0,0.6013106516805597,0.552644206392953,0.0486664452876068
data/snowpits/2022-2023/snowpits-48833-caaml.xml,0,1000.0,0.0,41,1040.0,158.0,2.8392571053874684,F,FC,2.0,0.013605388304795548,0.013311190286088523,0.00029419801870702504
data/snowpits/2022-2023/snowpits-49001-caaml.xml,0,950.0,250.0,28,700.0,210.0,9.928381016949693,F,DH,5.0,0.17976663955077518,0.1685259877444269,0.011240651806348286
data/snowpits/2022-2023/snowpits-46372-caaml.xml,0,1660.0,650.0,24,1660.0,248.0,20.639583747787405,1F,FCxr,0.5,2.8269491065434718,2.7564553372335387,0.07049376930993288
data/snowpits/2022-2023/snowpits-48852-caaml.xml,0,1100.0,380.0,22,960.0,210.0,9.928381016949693,F,DH,3.0,0.5755081203408446,0.5713258237518155,0.0041822965890291105
data/snowpits/2022-2023/snowpits-54672-caaml.xml,0,1000.0,200.0,29,540.0,292.25,42.50435458798165,P,MFcr,,0.09075192369872559,0.08051540091803987,0.010236522780685724
data/snowpits/2022-2023/snowpits-47597-caaml.xml,0,1000.0,370.0,0.0,830.0,204.0,8.73949373506776,4F,FC,1.0,0.6449619185255221,0.6387516438667118,0.006210274658810267
data/snowpits/2022-2023/snowpits-44880-caaml.xml,0,1000.0,150.0,20,650.0,120.0,0.8462740448617735,F,FCxr,1.0,0.06811914965901715,0.06579082971330451,0.002328319945712644
data/snowpits/2022-2023/snowpits-44880-caaml.xml,1,1000.0,180.0,20,650.0,120.0,0.8462740448617735,F,FCxr,1.0,0.08931727438622054,0.08732387429754727,0.0019934000886732673
data/snowpits/2022-2023/snowpits-44880-caaml.xml,2,1000.0,190.0,20,650.0,120.0,0.8462740448617735,F,FCxr,1.0,0.09746181117963545,0.09559587530778066,0.0018659358718547913
data/snowpits/2022-2023/snowpits-47979-caaml.xml,0,1000.0,350.0,29,750.0,250.0,21.38206162361775,1F,FC,2.0,0.35010222687196957,0.3361372349762495,0.013964991895720074
data/snowpits/2022-2023/snowpits-46704-caaml.xml,0,1000.0,350.0,20,650.0,184.0,5.550242516693784,4F,FCxr,2.0,0.37436355524610915,0.3742219076098728,0.0001416476362363493
data/snowpits/2022-2023/snowpits-46382-caaml.xml,0,1000.0,370.0,30,500.0,173.18,4.2511220527893325,F+,FC,2.0,0.3326595015501769,0.32930629551596086,0.0033532060342160194
data/snowpits/2022-2023/snowpits-51813-caaml.xml,0,1000.0,300.0,39,380.0,184.0,5.550242516693784,4F,FCsf,1.0,0.11315850198627166,0.1131414934709807,1.700851529096451e-05
data/snowpits/2022-2023/snowpits-47416-caaml.xml,1,1000.0,300.0,21,1020.0,141.12,1.7270433427148753,F+,FCso,3.0,0.4258738398755558,0.40956986468980855,0.01630397518574729
data/snowpits/2022-2023/snowpits-48584-caaml.xml,0,1000.0,450.0,32,870.0,184.0,5.550242516693784,4F,FCso,,0.8100862243786718,0.781587727219778,0.028498497158893844
data/snowpits/2022-2023/snowpits-51227-caaml.xml,0,1000.0,250.0,18,1000.0,235.0,16.28591383450466,4F,DHch,6.0,0.4004893036386765,0.3832490035238501,0.017240300114826385
data/snowpits/2022-2023/snowpits-45703-caaml.xml,0,1000.0,250.0,39,400.0,120.0,0.8462740448617735,F,FCso,1.0,0.06681453777144497,0.06522689482981794,0.0015876429416270257
data/snowpits/2022-2023/snowpits-52118-caaml.xml,0,1000.0,450.0,12,470.0,158.0,2.8392571053874684,F,FC,1.5,0.7781522095748328,0.7003510657937743,0.07780114378105848
data/snowpits/2022-2023/snowpits-48415-caaml.xml,1,1000.0,500.0,17,620.0,188.82,6.219059461655684,4F-,FC,2.0,1.1366189982890686,1.113014220006212,0.02360477828285647
data/snowpits/2022-2023/snowpits-48415-caaml.xml,2,1000.0,350.0,17,420.0,158.0,2.8392571053874684,F,FC,3.0,0.38564794205269903,0.35077080883610756,0.034877133216591444
data/snowpits/2022-2023/snowpits-46041-caaml.xml,0,1000.0,340.0,20,980.0,204.0,8.73949373506776,4F,FC,1.5,0.5969579795830418,0.5864146075574979,0.010543372025543922
data/snowpits/2022-2023/snowpits-54197-caaml.xml,0,1000.0,410.0,31,880.0,156.0,2.6844898822545153,1F-,FC,2.0,0.6474335935958191,0.6247604329896697,0.022673160606149385
data/snowpits/2022-2023/snowpits-48191-caaml.xml,0,1000.0,440.0,0,1000.0,204.0,8.73949373506776,4F,FC,2.0,0.7525848204988891,0.728063952531469,0.024520867967420014
data/snowpits/2022-2023/snowpits-44899-caaml.xml,0,300.0,150.0,20,190.0,184.0,5.550242516693784,4F,FCxr,1.0,0.07271661069874086,0.06892721695078614,0.003789393747954715
data/snowpits/2022-2023/snowpits-46325-caaml.xml,0,1000.0,230.0,20,800.0,204.0,8.73949373506776,4F,FC,1.5,0.17381393197277448,0.17183502044896637,0.001978911523808108
data/snowpits/2022-2023/snowpits-47932-caaml.xml,0,1000.0,400.0,20,700.0,219.18,11.984987850745158,4F+,FC,2.0,0.6199132982208494,0.6151242079059196,0.004789090314929838
data/snowpits/2022-2023/snowpits-45655-caaml.xml,0,1000.0,250.0,26,520.0,120.0,0.8462740448617735,F,FCsf,,0.13582918300342522,0.135690820601269,0.00013836240215622556
data/snowpits/2022-2023/snowpits-45503-caaml.xml,0,1000.0,280.0,18,860.0,120.0,0.8462740448617735,F,FCso,2.0,0.2957486888538572,0.29104337309528233,0.004705315758574871
data/snowpits/2022-2023/snowpits-47095-caaml.xml,0,1000.0,250.0,26,1190.0,204.0,8.73949373506776,4F,FC,1.0,0.41350680120508954,0.3751199849961487,0.03838681620894087
data/snowpits/2022-2023/snowpits-47095-caaml.xml,1,1000.0,400.0,26,1670.0,235.0,16.28591383450466,4F,DH,2.0,2.734711794929367,2.5901255272814505,0.14458626764791668
data/snowpits/2022-2023/snowpits-48384-caaml.xml,0,1000.0,200.0,27,420.0,204.0,8.73949373506776,4F,FC,1.0,0.06184706952179761,0.061632361899857324,0.0002147076219402884
data/snowpits/2022-2023/snowpits-46308-caaml.xml,0,1370.0,470.0,24,1360.0,205.12,8.952591598486295,4F+,FCxr,1.5,1.2711111520884608,1.2199568815190645,0.0511542705693964
data/snowpits/2022-2023/snowpits-46117-caaml.xml,0,1000.0,300.0,15,1110.0,158.0,2.8392571053874684,F,FC,,0.5117320249075449,0.5091720948299399,0.0025599300776049743
data/snowpits/2022-2023/snowpits-46137-caaml.xml,0,1000.0,150.0,23,400.0,125.0,1.0127857821582387,F,SHsu,3.0,0.04168595347958482,0.04168369636352433,2.2571160604930864e-06
data/snowpits/2022-2023/snowpits-47044-caaml.xml,0,1000.0,250.0,8,700.0,210.0,9.928381016949693,F,DHch,4.0,0.2103182359637454,0.20854543805984246,0.0017727979039029401
data/snowpits/2022-2023/snowpits-54997-caaml.xml,0,1000.0,540.0,33,700.0,204.0,8.73949373506776,4F,FC,3.0,2.5092175561073313,2.404283795828699,0.10493376027863245
data/snowpits/2022-2023/snowpits-47549-caaml.xml,0,1500.0,340.0,12,1520.0,226.75,13.916231345891948,4F-,DH,2.0,0.6452396329982523,0.6417035533776092,0.0035360796206430818
data/snowpits/2022-2023/snowpits-50599-caaml.xml,0,1700.0,630.0,0.0,1680.0,163.7,3.318392308727041,4F+,,,3.9602004618253366,3.9417900569732147,0.01841040485212198
data/snowpits/2022-2023/snowpits-46419-caaml.xml,0,1000.0,300.0,31,650.0,184.0,5.550242516693784,4F,FCxr,3.0,0.18156725694809273,0.1794584484553482,0.002108808492744536
data/snowpits/2022-2023/snowpits-51272-caaml.xml,0,1000.0,390.0,13,870.0,288.0,39.851115711516435,1F,DH,3.0,1.3956337822215543,1.3795581450933947,0.01607563712815964
data/snowpits/2022-2023/snowpits-45548-caaml.xml,0,1000.0,500.0,25,230.0,162.88,3.24587421255852,4F-,FCso,1.0,0.2858404665785091,0.23551802729520366,0.05032243928330543
data/snowpits/2022-2023/snowpits-52058-caaml.xml,2,1000.0,450.0,33,1070.0,235.0,16.28591383450466,4F,DH,4.0,1.2961149725503056,1.2285416218628729,0.06757335068743277
data/snowpits/2022-2023/snowpits-48207-caaml.xml,0,1000.0,300.0,0,720.0,235.0,16.28591383450466,4F,DH,2.0,0.33163281796950217,0.3232814518785016,0.00835136609100059
data/snowpits/2022-2023/snowpits-53657-caaml.xml,0,1000.0,410.0,33,850.0,125.12,1.017070776373487,4F-,DFdc,2.0,0.5488373491887228,0.5352750191585202,0.013562330030202664
data/snowpits/2022-2023/snowpits-47970-caaml.xml,0,1000.0,250.0,16,210.0,204.0,8.73949373506776,4F,FC,1.0,0.09121542485453102,0.08685306904057939,0.004362355813951624
data/snowpits/2022-2023/snowpits-45692-caaml.xml,0,1000.0,250.0,22,360.0,210.0,9.928381016949693,F,DH,,0.10455328154885701,0.10240521179178094,0.0021480697570760705
data/snowpits/2022-2023/snowpits-46584-caaml.xml,0,1000.0,250.0,22,590.0,158.0,2.8392571053874684,F,FC,2.0,0.1537480747600886,0.1536720054001291,7.606935995950391e-05
data/snowpits/2022-2023/snowpits-45725-caaml.xml,0,1000.0,360.0,0.0,800.0,158.0,2.8392571053874684,F,FC,2.0,0.5472328856417301,0.5343415731162331,0.012891312525497039
data/snowpits/2022-2023/snowpits-49228-caaml.xml,0,900.0,300.0,40,890.0,235.0,16.28591383450466,4F,DH,2.0,0.48606355487734265,0.3966849160353955,0.08937863884194715
data/snowpits/2022-2023/snowpits-53443-caaml.xml,0,1160.0,440.0,22,460.0,234.82,16.23109826588574,1F-,FC,1.5,0.3074369111566186,0.3068504454112045,0.0005864657454140771
