file_path,pst_id,column_length,cut_length,phi,rho_wl,E_wl,HH_wl,GT_wl,GS_wl,G,GIc,GIIc
data/snowpits/2022-2023/snowpits-46117-caaml.xml,0,1000.0,300.0,15,158.0,2.8392571053874684,F,FC,,0.6923033293752967,0.6891072544008721,0.0031960749744246383
data/snowpits/2022-2023/snowpits-46137-caaml.xml,0,1000.0,150.0,23,125.0,1.0127857821582387,F,SHsu,3.0,0.10586466677336998,0.10390153502900822,0.001963131744361757
data/snowpits/2022-2023/snowpits-47044-caaml.xml,0,1000.0,250.0,8,210.0,9.928381016949693,F,DHch,4.0,0.14990260629637278,0.1389953157697799,0.010907290526592903
data/snowpits/2022-2023/snowpits-54997-caaml.xml,0,1000.0,540.0,33,204.0,8.73949373506776,4F,FC,3.0,1.0671152451432304,1.0669493599696054,0.00016588517362494377
data/snowpits/2022-2023/snowpits-47549-caaml.xml,0,1500.0,340.0,12,226.75,13.916231345891948,4F-,DH,2.0,0.4236851871953109,0.4160411778360698,0.0076440093592410946
data/snowpits/2022-2023/snowpits-50599-caaml.xml,0,1700.0,630.0,0.0,163.7,3.318392308727041,4F+,,,1.6639142431191616,1.6266402510239573,0.03727399209520425
data/snowpits/2022-2023/snowpits-46419-caaml.xml,0,1000.0,300.0,31,184.0,5.550242516693784,4F,FCxr,3.0,0.3452557692115265,0.32120337272627236,0.02405239648525415
data/snowpits/2022-2023/snowpits-51272-caaml.xml,0,1000.0,390.0,13,288.0,39.851115711516435,1F,DH,3.0,0.21523090272747195,0.2120024564155366,0.003228446311935343
data/snowpits/2022-2023/snowpits-45548-caaml.xml,0,1000.0,500.0,25,162.88,3.24587421255852,4F-,FCso,1.0,0.3191165626175362,0.20927950859482364,0.10983705402271253
data/snowpits/2022-2023/snowpits-52058-caaml.xml,2,1000.0,450.0,33,235.0,16.28591383450466,4F,DH,4.0,1.2225976207292208,1.1998008669324478,0.022796753796773
data/snowpits/2022-2023/snowpits-48207-caaml.xml,0,1000.0,300.0,0,235.0,16.28591383450466,4F,DH,2.0,0.12293754128829767,0.10835436948063389,0.014583171807663794
data/snowpits/2022-2023/snowpits-53657-caaml.xml,0,1000.0,410.0,33,125.12,1.017070776373487,4F-,DFdc,2.0,1.6975103928561424,1.697041479080322,0.0004689137758203191
data/snowpits/2022-2023/snowpits-47970-caaml.xml,0,1000.0,250.0,16,204.0,8.73949373506776,4F,FC,1.0,0.0940062656599248,0.07612211783245143,0.01788414782747337
data/snowpits/2022-2023/snowpits-45692-caaml.xml,0,1000.0,250.0,22,210.0,9.928381016949693,F,DH,,0.11612445177207206,0.09449209819309573,0.02163235357897634
data/snowpits/2022-2023/snowpits-46584-caaml.xml,0,1000.0,250.0,22,158.0,2.8392571053874684,F,FC,2.0,0.2655237041226442,0.2586055512058317,0.006918152916812542
data/snowpits/2022-2023/snowpits-45725-caaml.xml,0,1000.0,360.0,0.0,158.0,2.8392571053874684,F,FC,2.0,0.3788893181072921,0.35976398822976813,0.01912532987752397
data/snowpits/2022-2023/snowpits-49228-caaml.xml,0,900.0,300.0,40,235.0,16.28591383450466,4F,DH,2.0,0.3860022031188701,0.3860005286262659,1.6744926042192956e-06
data/snowpits/2022-2023/snowpits-53443-caaml.xml,0,1160.0,440.0,22,234.82,16.23109826588574,1F-,FC,1.5,0.19681367105435002,0.18303304261887232,0.013780628435477704
data/snowpits/2022-2023/snowpits-53443-caaml.xml,1,1160.0,310.0,22,248.0,20.639583747787405,1F,FCxr,1.0,0.06540646149153335,0.05453552160910803,0.010870939882425318
data/snowpits/2022-2023/snowpits-45875-caaml.xml,0,1500.0,850.0,30,248.0,20.639583747787405,1F,FCxr,,3.6371356688378254,2.465823362648387,1.1713123061894382
data/snowpits/2022-2023/snowpits-49218-caaml.xml,0,1400.0,750.0,35,250.0,21.38206162361775,1F,FC,2.0,2.5675998660133774,2.5242727268940173,0.04332713911936029
data/snowpits/2022-2023/snowpits-49065-caaml.xml,0,1000.0,270.0,28,235.0,16.28591383450466,4F,DH,3.0,0.16322294967457263,0.15966967445225064,0.0035532752223219914
data/snowpits/2022-2023/snowpits-48252-caaml.xml,0,1000.0,0.0,25,292.25,42.50435458798165,P,MFcr,2.0,0.005829715294794998,0.0033759297983720717,0.0024537854964229266
data/snowpits/2022-2023/snowpits-47544-caaml.xml,0,1200.0,390.0,5,226.75,13.916231345891948,4F-,DH,3.0,0.35336867918308057,0.32243607418677395,0.030932604996306647
data/snowpits/2022-2023/snowpits-47111-caaml.xml,0,1000.0,160.0,30,103.7,0.4451845325259753,F,,,0.07056291572388783,0.06896418549307698,0.0015987302308108425
data/snowpits/2022-2023/snowpits-47876-caaml.xml,0,1000.0,400.0,32,218.25,11.76284161008514,F+,DH,3.0,0.34228975973434395,0.33506002869097967,0.007229731043364282
data/snowpits/2022-2023/snowpits-54104-caaml.xml,0,1000.0,450.0,22,158.0,2.8392571053874684,F,FC,3.0,0.4284347697319905,0.42445285886044043,0.003981910871550072
data/snowpits/2022-2023/snowpits-53301-caaml.xml,0,1000.0,540.0,39,184.0,5.550242516693784,4F,FCxr,2.0,3.0148356629534536,3.0122083446332852,0.0026273183201684846
data/snowpits/2022-2023/snowpits-48391-caaml.xml,0,1000.0,280.0,16,210.0,9.928381016949693,F,DH,1.0,0.2872535160169686,0.28497638572229944,0.002277130294669156
data/snowpits/2022-2023/snowpits-48391-caaml.xml,1,1000.0,340.0,16,292.25,42.50435458798165,1F,MFcl,1.0,0.25505064451378295,0.2426510798973937,0.012399564616389238
data/snowpits/2022-2023/snowpits-50736-caaml.xml,0,1000.0,450.0,45,204.0,8.73949373506776,4F,FC,2.0,0.5596028191824851,0.5426582327697478,0.016944586412737345
data/snowpits/2022-2023/snowpits-51637-caaml.xml,0,1000.0,380.0,32,161.12,3.0943620976010693,1F-,DF,,0.14480096866515976,0.10308238186550749,0.04171858679965227
data/snowpits/2022-2023/snowpits-48878-caaml.xml,0,1000.0,500.0,38,205.12,8.952591598486295,4F+,FCxr,2.0,1.8399325451718294,1.8243665523131,0.015565992858729314
data/snowpits/2022-2023/snowpits-49015-caaml.xml,0,1000.0,450.0,26,226.88,13.951370689304717,1F-,FCso,2.0,0.8818729541867584,0.8784691857638725,0.0034037684228858845
data/snowpits/2022-2023/snowpits-46306-caaml.xml,0,1000.0,400.0,25,219.18,11.984987850745158,4F+,FC,1.0,0.38195955837414036,0.3721677431839378,0.00979181519020254
data/snowpits/2022-2023/snowpits-50889-caaml.xml,0,1000.0,200.0,44,210.0,9.928381016949693,F,DH,,0.15763621249268708,0.15505219151009,0.002584020982597066
data/snowpits/2022-2023/snowpits-49943-caaml.xml,0,1000.0,350.0,32,158.2,2.8551047529719544,4F,,,0.40589592599035546,0.36071446864745493,0.045181457342900515
data/snowpits/2022-2023/snowpits-50848-caaml.xml,0,1000.0,450.0,0.0,235.0,16.28591383450466,4F,DH,,0.2978924095959667,0.2655764823049363,0.032315927291030375
data/snowpits/2022-2023/snowpits-53577-caaml.xml,0,1000.0,400.0,40,163.7,3.318392308727041,4F+,,,2.131162656967511,2.1091364901500214,0.02202616681748967
data/snowpits/2022-2023/snowpits-45914-caaml.xml,0,1600.0,600.0,0.0,210.0,9.928381016949693,F,DHla,3.0,0.9954847498214969,0.8396534623140274,0.15583128750746958
data/snowpits/2022-2023/snowpits-45455-caaml.xml,0,1000.0,200.0,29,125.0,1.0127857821582387,F,SH,2.0,0.2224575381928773,0.22051433316596633,0.0019432050269109873
data/snowpits/2022-2023/snowpits-46407-caaml.xml,0,1050.0,550.0,29,204.0,8.73949373506776,4F,FC,1.0,2.40781034920624,2.4006735752955626,0.0071367739106773164
data/snowpits/2022-2023/snowpits-54232-caaml.xml,0,1000.0,320.0,22,158.0,2.8392571053874684,F,FC,,0.6295059255795641,0.6294758280760547,3.009750350930924e-05
data/snowpits/2022-2023/snowpits-46884-caaml.xml,0,1000.0,350.0,25,158.0,2.8392571053874684,F,FC,2.0,0.33897409728518757,0.31726201103718144,0.021712086248006145
data/snowpits/2022-2023/snowpits-52419-caaml.xml,0,1000.0,200.0,26,158.0,2.8392571053874684,F,FC,0.5,0.1342131609571204,0.12263218018752772,0.011580980769592696
data/snowpits/2022-2023/snowpits-55141-caaml.xml,0,1000.0,380.0,13,235.0,16.28591383450466,4F,DH,3.0,0.3626614262730599,0.3339230050564386,0.028738421216621287
data/snowpits/2022-2023/snowpits-50626-caaml.xml,0,1000.0,450.0,25,184.0,5.550242516693784,4F,FCxr,1.5,0.5668304034865472,0.5304538975537586,0.0363765059327886
data/snowpits/2022-2023/snowpits-46976-caaml.xml,0,1050.0,300.0,20,125.0,1.0127857821582387,4F,SHxr,6.0,1.1266560410422242,1.120857541267066,0.005798499775158077
data/snowpits/2022-2023/snowpits-52396-caaml.xml,0,1000.0,350.0,20,137.0,1.515947056821604,4F,DFdc,1.0,0.8469026236110466,0.8362621828687163,0.01064044074233026
data/snowpits/2022-2023/snowpits-51083-caaml.xml,0,1200.0,520.0,5,184.0,5.550242516693784,4F,FCso,1.5,1.1071769606261914,1.1004690633408265,0.006707897285364845
data/snowpits/2022-2023/snowpits-47858-caaml.xml,0,1000.0,400.0,32,292.25,42.50435458798165,4F,IFrc,,0.3991817574631725,0.19557171241866342,0.20361004504450908
data/snowpits/2022-2023/snowpits-48378-caaml.xml,0,1000.0,500.0,17,235.0,16.28591383450466,4F,DH,3.0,1.0866977817692167,1.079989172365457,0.006708609403759597
data/snowpits/2022-2023/snowpits-50699-caaml.xml,0,1000.0,340.0,17,250.0,21.38206162361775,1F,FC,4.0,0.47879266373298507,0.44530328995288637,0.03348937378009872
data/snowpits/2022-2023/snowpits-52791-caaml.xml,0,1300.0,440.0,18,226.75,13.916231345891948,4F-,DH,3.0,0.7300289513139695,0.7250596924114161,0.0049692589025534
data/snowpits/2022-2023/snowpits-46555-caaml.xml,0,1000.0,350.0,30,158.0,2.8392571053874684,F,FC,1.0,0.45893386392326496,0.458573731380985,0.0003601325422799589
data/snowpits/2022-2023/snowpits-45866-caaml.xml,0,1300.0,320.0,28,184.0,5.550242516693784,4F,FCxr,2.0,0.3286148016300894,0.3176021486365061,0.011012652993583286
data/snowpits/2022-2023/snowpits-51416-caaml.xml,0,1000.0,450.0,18,268.25,29.153342410417668,1F+,DH,2.5,0.34721503799579545,0.32746479890940877,0.01975023908638668
data/snowpits/2022-2023/snowpits-47384-caaml.xml,0,1000.0,400.0,32,219.18,11.984987850745158,4F+,FC,2.0,0.23909290731885569,0.22935168760369024,0.009741219715165436
data/snowpits/2022-2023/snowpits-46719-caaml.xml,0,1000.0,330.0,24,173.18,4.2511220527893325,F+,FC,2.0,0.3071953192768219,0.29982584926469175,0.007369470012130172
data/snowpits/2022-2023/snowpits-46719-caaml.xml,1,1000.0,330.0,24,184.0,5.550242516693784,4F,FCxr,2.0,0.2890405084744514,0.2800916361087655,0.00894887236568591
data/snowpits/2022-2023/snowpits-46426-caaml.xml,0,1000.0,380.0,30,292.25,42.50435458798165,K,IF,,0.6322936871151275,0.5821430224651861,0.05015066464994135
data/snowpits/2022-2023/snowpits-51493-caaml.xml,0,1000.0,350.0,10,205.12,8.952591598486295,4F+,FCxr,0.3,0.21081435023219214,0.14601483492221048,0.06479951530998164
data/snowpits/2022-2023/snowpits-51493-caaml.xml,1,1000.0,190.0,10,210.0,9.928381016949693,F,DH,6.0,0.05582466779613325,0.05373992067185991,0.0020847471242733426
data/snowpits/2022-2023/snowpits-51424-caaml.xml,0,1000.0,400.0,20,235.0,16.28591383450466,4F,DHxr,2.0,0.5756024151754495,0.5711053580964062,0.0044970570790433435
data/snowpits/2022-2023/snowpits-48339-caaml.xml,0,1300.0,650.0,25,120.0,0.8462740448617735,F,FCso,1.5,9.79632916501461,9.790562818818476,0.005766346196135187
data/snowpits/2022-2023/snowpits-46465-caaml.xml,0,1000.0,580.0,0.0,158.0,2.8392571053874684,F,FC,,2.552911651964899,2.492897558620024,0.06001409334487457
data/snowpits/2022-2023/snowpits-52539-caaml.xml,0,1000.0,340.0,22,235.0,16.28591383450466,4F,DH,2.0,0.30419894008521803,0.2999001606255684,0.00429877945964962
data/snowpits/2022-2023/snowpits-44738-caaml.xml,0,1000.0,220.0,22,158.0,2.8392571053874684,F,FC,2.0,0.11525842858665518,0.114248219417418,0.0010102091692371763
data/snowpits/2022-2023/snowpits-52632-caaml.xml,0,1000.0,550.0,18,251.75,22.048510069372696,1F-,DH,2.0,1.460311544858006,1.4526819208563229,0.007629624001683205
data/snowpits/2022-2023/snowpits-49995-caaml.xml,0,1000.0,290.0,21,204.0,8.73949373506776,4F,FC,1.0,0.3547221665856585,0.3223980812133072,0.032324085372351305
data/snowpits/2022-2023/snowpits-46278-caaml.xml,0,1000.0,500.0,37,184.0,5.550242516693784,4F,FCxr,1.0,2.6579595063804518,2.4399934683265285,0.2179660380539231
data/snowpits/2022-2023/snowpits-49729-caaml.xml,0,1200.0,650.0,15,125.0,1.0127857821582387,4F,SHxr,5.0,8.244732401375268,8.242573610651586,0.0021587907236814948
data/snowpits/2022-2023/snowpits-52901-caaml.xml,0,1000.0,430.0,34,226.88,13.951370689304717,1F-,FCxr,1.0,0.30850862074185564,0.2930838905688407,0.015424730173014954
data/snowpits/2022-2023/snowpits-65645-caaml.xml,0,1160.0,580.0,20,296.0,44.95697355050413,P,FC,1.0,1.2864845727023846,1.1773564411664144,0.10912813153597016
data/snowpits/2022-2023/snowpits-50172-caaml.xml,0,1000.0,340.0,23,235.0,16.28591383450466,4F,DH,4.0,0.4866118736086946,0.46931886825638097,0.017293005352313647
data/snowpits/2022-2023/snowpits-52673-caaml.xml,0,1010.0,410.0,23,184.0,5.550242516693784,4F,FCso,3.0,0.5683014113968494,0.5678199413608193,0.0004814700360301181
data/snowpits/2022-2023/snowpits-47476-caaml.xml,0,1000.0,200.0,26,158.0,2.8392571053874684,F,FC,2.0,0.20472110089910617,0.20375615956758256,0.0009649413315236216
data/snowpits/2022-2023/snowpits-47066-caaml.xml,0,1000.0,350.0,0.0,141.12,1.7270433427148753,F+,FCso,,0.30539525086955904,0.2804623833618457,0.024932867507713317
data/snowpits/2022-2023/snowpits-51677-caaml.xml,0,1300.0,480.0,0.0,275.9,32.99294027132502,P,,,0.5361156758130551,0.4049505326825929,0.1311651431304622
data/snowpits/2022-2023/snowpits-45931-caaml.xml,0,1000.0,250.0,35,184.0,5.550242516693784,4F,FCso,1.5,0.06144354609952066,0.05518913176981891,0.0062544143297017475
data/snowpits/2022-2023/snowpits-55253-caaml.xml,0,1000.0,450.0,36,141.12,1.7270433427148753,F+,FCso,2.0,1.3140169472272978,1.314014009004746,2.9382225516052633e-06
data/snowpits/2022-2023/snowpits-53968-caaml.xml,0,1000.0,300.0,25,210.0,9.928381016949693,F,DHcp,,0.567325365314624,0.5666076015765964,0.0007177637380275313
data/snowpits/2022-2023/snowpits-52735-caaml.xml,0,1000.0,570.0,20,250.0,21.38206162361775,1F,FC,,0.8703241094281404,0.7223843528026364,0.14793975662550413
data/snowpits/2022-2023/snowpits-51375-caaml.xml,0,900.0,300.0,26,201.75,8.323253644976182,F-,DH,1.0,0.3568516736866483,0.34110005375216984,0.015751619934478458
data/snowpits/2022-2023/snowpits-47849-caaml.xml,0,900.0,500.0,28,162.88,3.24587421255852,4F-,FCso,1.0,2.8121897491480015,2.7965381003528362,0.015651648795165094
data/snowpits/2022-2023/snowpits-46652-caaml.xml,0,1000.0,320.0,20,204.0,8.73949373506776,4F,FC,2.0,0.224789456390832,0.2123415947755969,0.012447861615235128
data/snowpits/2022-2023/snowpits-48734-caaml.xml,0,1000.0,450.0,15,120.0,0.8462740448617735,F,FCso,3.0,2.9545103848844643,2.9490663391011847,0.005444045783279695
data/snowpits/2022-2023/snowpits-50878-caaml.xml,0,1000.0,310.0,19,219.18,11.984987850745158,4F+,FC,2.0,0.2524661292725711,0.24879068207765673,0.003675447194914394
data/snowpits/2022-2023/snowpits-50593-caaml.xml,0,1500.0,570.0,24,105.12,0.47263849251927903,4F-,PP,0.5,4.436888336449841,2.351933482655094,2.084954853794747
data/snowpits/2022-2023/snowpits-48068-caaml.xml,0,1000.0,300.0,20,101.0,0.3963944665536936,F,DF,0.5,0.5010714059453638,0.3453189207357471,0.15575248520961668
data/snowpits/2022-2023/snowpits-45448-caaml.xml,0,1000.0,370.0,26,120.0,0.8462740448617735,F,FCxr,0.5,0.41710746762644113,0.40953856121579807,0.00756890641064307
data/snowpits/2022-2023/snowpits-47194-caaml.xml,0,1000.0,240.0,20,158.0,2.8392571053874684,F,FC,2.0,0.31764420853533265,0.31764414088652343,6.76488092185848e-08
data/snowpits/2022-2023/snowpits-52125-caaml.xml,0,1000.0,400.0,30,125.0,1.0127857821582387,4F,SHxr,,1.34917723531818,1.3320876518574776,0.017089583460702436
data/snowpits/2022-2023/snowpits-46224-caaml.xml,0,1000.0,0.0,35,292.25,42.50435458798165,K-,MFcr,,0.019745697101719365,0.01972980672045748,1.5890381261883787e-05
data/snowpits/2022-2023/snowpits-53429-caaml.xml,0,1000.0,500.0,23,184.0,5.550242516693784,4F,FCxr,1.0,0.6949479567931227,0.6934067398507722,0.0015412169423505955
data/snowpits/2022-2023/snowpits-53429-caaml.xml,1,1000.0,280.0,23,101.0,0.3963944665536936,F,DFdc,0.5,0.19283400531357148,0.1857775547247172,0.007056450588854296
data/snowpits/2022-2023/snowpits-46348-caaml.xml,0,1000.0,200.0,25,162.88,3.24587421255852,4F-,FCso,2.0,0.3459061532515273,0.3445154786474216,0.0013906746041056953
data/snowpits/2022-2023/snowpits-45483-caaml.xml,0,1000.0,250.0,38,120.0,0.8462740448617735,F,FCsf,2.0,0.37015740877470205,0.37003082039926094,0.00012658837544108164
data/snowpits/2022-2023/snowpits-46823-caaml.xml,0,1000.0,400.0,29,312.0,56.67529017639407,P,FCso,1.0,0.47167365956373747,0.45170425760552374,0.01996940195821373
data/snowpits/2022-2023/snowpits-49608-caaml.xml,0,1200.0,310.0,24,210.0,9.928381016949693,F,DH,3.0,0.5134285594140499,0.5097174845363235,0.0037110748777263885
data/snowpits/2022-2023/snowpits-45884-caaml.xml,0,1000.0,450.0,35,204.0,8.73949373506776,4F,FC,2.0,0.917788970878558,0.8958121695443648,0.021976801334193236
data/snowpits/2022-2023/snowpits-48779-caaml.xml,0,1100.0,350.0,0,210.0,9.928381016949693,F,DH,,0.3883254572494852,0.36779570380850574,0.020529753440979483
data/snowpits/2022-2023/snowpits-53099-caaml.xml,0,900.0,400.0,25,184.0,5.550242516693784,4F,FCsf,1.0,0.37108497920049016,0.34544438324910826,0.025640595951381927
data/snowpits/2022-2023/snowpits-49422-caaml.xml,0,1050.0,500.0,34,184.0,5.550242516693784,4F,FCxr,1.0,2.3421703219158014,2.337646321293527,0.004524000622274562
data/snowpits/2022-2023/snowpits-46607-caaml.xml,0,1000.0,310.0,21,158.0,2.8392571053874684,F,FC,2.0,0.2911434830339535,0.281507681094384,0.009635801939569456
data/snowpits/2022-2023/snowpits-45414-caaml.xml,0,1200.0,450.0,25,162.88,3.24587421255852,4F-,FCso,2.0,0.6370610598992972,0.6356934171968669,0.0013676427024303032
data/snowpits/2022-2023/snowpits-45414-caaml.xml,1,1200.0,250.0,25,210.0,9.928381016949693,F,DH,3.0,0.33053290042093697,0.32942747668608074,0.0011054237348562435
data/snowpits/2022-2023/snowpits-66237-caaml.xml,0,1000.0,350.0,0.0,204.0,8.73949373506776,4F,FC,1.0,0.2275009565536972,0.21855987686145475,0.008941079692242438
data/snowpits/2022-2023/snowpits-66237-caaml.xml,1,1000.0,350.0,0.0,219.18,11.984987850745158,4F+,FC,1.0,0.24496837168892016,0.22791755272074998,0.01705081896817017
data/snowpits/2022-2023/snowpits-46072-caaml.xml,0,1000.0,0.0,29,158.0,2.8392571053874684,F,FC,1.0,0.033264335375767555,0.02985699556009316,0.0034073398156743966
data/snowpits/2022-2023/snowpits-53417-caaml.xml,0,1000.0,150.0,15,125.0,1.0127857821582387,F-,SHsu,3.0,0.050559457647924314,0.04465891281507544,0.00590054483284887
data/snowpits/2022-2023/snowpits-47554-caaml.xml,0,1000.0,400.0,20,120.0,0.8462740448617735,F,FCso,,0.9713303172014972,0.9554171327059154,0.015913184495581767
data/snowpits/2022-2023/snowpits-48924-caaml.xml,0,1000.0,400.0,32,311.18,56.02281344522604,P+,FC,,0.3962307941577215,0.3906305825185112,0.005600211639210326
data/snowpits/2022-2023/snowpits-48909-caaml.xml,1,1000.0,420.0,25,275.9,32.99294027132502,P,,,0.7906747114840552,0.6757826471267218,0.11489206435733343
data/snowpits/2022-2023/snowpits-48909-caaml.xml,2,1000.0,200.0,25,158.2,2.8551047529719544,4F,,,0.44712040397025465,0.4471186374291736,1.7665410810386514e-06
data/snowpits/2022-2023/snowpits-47171-caaml.xml,0,1000.0,300.0,33,235.0,16.28591383450466,4F,DHcp,2.0,0.40983719403123686,0.40846404324316377,0.0013731507880731175
data/snowpits/2022-2023/snowpits-45753-caaml.xml,0,1200.0,450.0,38,312.0,56.67529017639407,P,FCxr,1.0,0.2811648454707909,0.25290375816495125,0.028261087305839636
data/snowpits/2022-2023/snowpits-53489-caaml.xml,0,1000.0,590.0,28,205.12,8.952591598486295,4F+,FCxr,1.0,1.158816375072759,1.145951990882366,0.012864384190392715
data/snowpits/2022-2023/snowpits-46606-caaml.xml,0,1000.0,300.0,10,188.82,6.219059461655684,4F-,FC,1.5,0.1823990892866086,0.17066727458904163,0.011731814697566971
data/snowpits/2022-2023/snowpits-53388-caaml.xml,0,1000.0,200.0,17,175.0,4.4512394046102175,4F,RGsr,0.5,0.024522314716578363,0.019353515867279517,0.005168798849298845
data/snowpits/2022-2023/snowpits-53638-caaml.xml,0,1000.0,280.0,23,101.0,0.3963944665536936,F,DF,0.5,0.1931705713418856,0.18625055364279758,0.006920017699088023
data/snowpits/2022-2023/snowpits-53638-caaml.xml,2,1000.0,500.0,23,184.0,5.550242516693784,4F,FCxr,1.0,0.6479454367482321,0.6471654642415793,0.0007799725066528786
data/snowpits/2022-2023/snowpits-48955-caaml.xml,0,1100.0,540.0,28,152.0,2.3945578061996597,F,FC,2.0,1.6383577315780353,1.5243400420721498,0.11401768950588557
data/snowpits/2022-2023/snowpits-53387-caaml.xml,0,1500.0,500.0,29,278.8,34.54631464137946,4F,DHxr,6.0,0.9200916241083104,0.9015126816686037,0.018578942439706723
data/snowpits/2022-2023/snowpits-46011-caaml.xml,0,1350.0,600.0,22,141.12,1.7270433427148753,F+,FCxr,2.0,3.503715248477545,3.4980074658944424,0.005707782583102478
data/snowpits/2022-2023/snowpits-48090-caaml.xml,0,1500.0,500.0,30,292.25,42.50435458798165,4F-,MFpc,2.0,1.572619912042041,1.4417883973704515,0.1308315146715894
data/snowpits/2022-2023/snowpits-46843-caaml.xml,0,1000.0,460.0,24,184.0,5.550242516693784,4F,FCxr,1.0,1.1641592371284195,1.0986547427145288,0.06550449441389074
data/snowpits/2022-2023/snowpits-48996-caaml.xml,0,1000.0,350.0,26,210.0,9.928381016949693,F,DH,2.0,0.2716606112693917,0.2570285430895574,0.014632068179834298
data/snowpits/2022-2023/snowpits-45677-caaml.xml,0,1000.0,350.0,30,120.0,0.8462740448617735,F,FCso,2.0,1.0841282962261658,1.0817063949613055,0.002421901264860289
data/snowpits/2022-2023/snowpits-47477-caaml.xml,0,1000.0,250.0,15,210.0,9.928381016949693,F,DHcp,2.0,0.07431821580431455,0.07181512608559414,0.0025030897187204213
data/snowpits/2022-2023/snowpits-52784-caaml.xml,0,1000.0,400.0,20,204.0,8.73949373506776,4F,FC,1.0,0.2300041005434213,0.22117860729303304,0.008825493250388243
data/snowpits/2022-2023/snowpits-44607-caaml.xml,0,1000.0,460.0,0.0,125.12,1.017070776373487,4F-,DF,1.0,2.0720998755276008,1.9603334132145935,0.11176646231300716
data/snowpits/2022-2023/snowpits-49268-caaml.xml,0,1000.0,180.0,25,148.88,2.1857149522528077,4F+,DF,,0.09454609239111447,0.08075621176939984,0.013789880621714622
data/snowpits/2022-2023/snowpits-49268-caaml.xml,1,1000.0,180.0,25,148.88,2.1857149522528077,4F+,DF,,0.09454609239111447,0.08075621176939984,0.013789880621714622
data/snowpits/2022-2023/snowpits-49268-caaml.xml,2,1000.0,250.0,25,148.88,2.1857149522528077,4F+,DF,,0.21191223692836067,0.16541255389729403,0.04649968303106663
data/snowpits/2022-2023/snowpits-45477-caaml.xml,0,1000.0,300.0,24,142.82,1.820477288174619,F-,FC,1.0,0.5899747707648274,0.586458177512983,0.0035165932518444057
data/snowpits/2022-2023/snowpits-47971-caaml.xml,0,1000.0,220.0,20,285.0,38.05668212481788,P,DH,3.0,0.16270038419774,0.1535379030752349,0.009162481122505102
data/snowpits/2022-2023/snowpits-51477-caaml.xml,0,1000.0,400.0,13,235.0,16.28591383450466,4F,DH,4.0,0.36020327631938276,0.35350299527323015,0.006700281046152615
data/snowpits/2022-2023/snowpits-52943-caaml.xml,0,900.0,500.0,36,292.25,42.50435458798165,K-,MFcr,,0.18569076337281548,0.11182544533729623,0.07386531803551927
data/snowpits/2022-2023/snowpits-52943-caaml.xml,1,900.0,250.0,36,292.25,42.50435458798165,P,MFcr,,0.04818483023011774,0.047265934693963424,0.0009188955361543183
data/snowpits/2022-2023/snowpits-47172-caaml.xml,0,1000.0,200.0,32,120.0,0.8462740448617735,F,FCso,1.0,0.34519634896012646,0.34409070214793175,0.0011056468121946996
data/snowpits/2022-2023/snowpits-47172-caaml.xml,1,1000.0,100.0,32,292.25,42.50435458798165,P+,IFrc,,0.08217976326366129,0.07775884842695316,0.004420914836708125
data/snowpits/2022-2023/snowpits-52692-caaml.xml,0,1200.0,400.0,19,235.0,16.28591383450466,4F,DH,3.0,0.40042216961731897,0.38599380290439034,0.014428366712928612
data/snowpits/2022-2023/snowpits-45715-caaml.xml,0,1000.0,150.0,24,120.0,0.8462740448617735,F,FCso,2.0,0.049563240369593246,0.04905687423410271,0.000506366135490534
data/snowpits/2022-2023/snowpits-46422-caaml.xml,0,1000.0,500.0,38,265.18,27.713597827607405,1F+,FC,0.5,0.5406764101151552,0.5200683421870321,0.02060806792812309
data/snowpits/2022-2023/snowpits-48565-caaml.xml,0,1000.0,300.0,38,210.0,9.928381016949693,F,DHch,2.5,0.28380215745932313,0.2642414257177226,0.019560731741600577
data/snowpits/2022-2023/snowpits-51319-caaml.xml,0,1000.0,430.0,12,235.0,16.28591383450466,4F,DH,4.0,0.6376040505503648,0.6309959314027777,0.00660811914758724
data/snowpits/2022-2023/snowpits-55395-caaml.xml,0,1000.0,200.0,28,202.0738495144293,8.382200486413158,1F,RG,0.5,0.2800263257348391,0.08869552135790149,0.19133080437693764
data/snowpits/2022-2023/snowpits-52627-caaml.xml,0,1270.0,440.0,25,250.0,21.38206162361775,1F,FC,3.0,0.6070745389985596,0.5944748231374941,0.01259971586106549
data/snowpits/2022-2023/snowpits-46528-caaml.xml,0,1000.0,250.0,25,184.0,5.550242516693784,4F,FCso,1.5,0.04469774091858645,0.04361971678589949,0.0010780241326869605
data/snowpits/2022-2023/snowpits-53377-caaml.xml,0,1540.0,540.0,24,184.0,5.550242516693784,4F,FCxr,1.0,1.3566718112397955,1.3493250523741707,0.007346758865624845
data/snowpits/2022-2023/snowpits-47982-caaml.xml,0,1000.0,300.0,22,158.0,2.8392571053874684,F,FC,2.0,0.37056397053478396,0.3646401753926114,0.005923795142172584
data/snowpits/2022-2023/snowpits-46736-caaml.xml,0,1000.0,250.0,38,162.88,3.24587421255852,4F-,FCso,1.5,0.14170218362455875,0.14161376562951034,8.841799504842153e-05
data/snowpits/2022-2023/snowpits-45957-caaml.xml,0,1000.0,400.0,25,148.88,2.1857149522528077,4F+,DF,0.5,1.8786072395003734,1.8608883766020339,0.01771886289833946
